Links ,Claims,Date,Source,Year,Frequented Topics,Overarching Themes
https://www.indiatoday.in//fact-check/story/fact-check-this-is-not-the-first-time-jnu-will-celebrate-republic-day-1640193-2020-01-25, Viral picture is of girl injured during stone pelting in IndiaThe girl was injured in a train accident in Bangladesh,21-Dec-19,India Today,2019,,
https://www.boomlive.in/fake-news/fake-journalists-detained-in-mangaluru-media-misreports-protest-6361,PM Modi wearing Saudi Arabic headgear,20-Dec-19,Boom Live ,2019,Narendra Modi,Politicians 
https://www.boomlive.in/fake-news/missing-child-video-wrongly-portrayed-6360,"This Video Is Taken From Sarvodaya Mandir, Ghatkopar, Mumbai",20-Dec-19,Boom Live ,2019,,
https://www.boomlive.in/fake-news/police-support-for-anti-citizenship-amendment-act-protests-6357,Website promises provident fund benefits,20-Dec-19,Boom Live ,2019,,
https://thelogicalindian.com//fact-check/assam-police-violence-nrc/, Old Photos Unrelated To Jamia Protests Shared As New ,20-Dec-19,Logical Indian,2019,Protest ,Protests
https://thelogicalindian.com//fact-check/bangalore-police-fist-ramachandra-guha/," These Viral Photos Of Protest Against CAA Are From Bangladesh, Not Mumbai ",20-Dec-19,Logical Indian,2019,CAA ,Protests
https://www.boomlive.in/fake-news/assam-police-beating-up-people-not-included-in-the-nrc-a-factcheck-6351,Honda is giving 300 Activa scooters for Diwali,19-Dec-19,Boom Live ,2019,,
https://www.boomlive.in/fake-news/4-year-old-video-showing-bangladeshis-with-fake-indian-passports-revived-6350,"Forest Officials Killed Deer in the Sundarbans, West Bengal",19-Dec-19,Boom Live ,2019,,
https://www.boomlive.in/fake-news/muslim-politician-disguised-as-a-hindu-in-anti-caa-protests-not-really-6349,Video Shows A Factory Of Tata Salt,19-Dec-19,Boom Live ,2019,,
https://www.indiatoday.in//fact-check/video/did-smriti-irani-really-praise-arvind-kejriwal-1639920-2020-01-24, Young girl seen with Rahul Gandhi is a protester at Jamia Millia IslamiaThe girl is a Class 12 student in Kerala's Malappuram district and has nothing to do with the protests in Delhi,19-Dec-19,India Today,2019,Protest ,Protests
https://thelogicalindian.com//fact-check/police-station-burnt/, Viral Photo Of Amar Jawan Memorial Vandalism Not Of Anti-CAA Protests ,19-Dec-19,Logical Indian,2019,CAA Protest,Protests
https://www.boomlive.in/fake-news/did-amitabh-bachchan-criticise-delhi-police-for-crackdown-on-jamia-students-6345,Old Sikh Man Beaten In Rajasthan,18-Dec-19,Boom Live ,2019,,
https://www.boomlive.in/fake-news/school-bus-attacked-during-padmaavat-protests-passed-off-as-recent-6331,Lakshmi Vilas Bank shuts down 569 branches and 1046 ATMs,18-Dec-19,Boom Live ,2019,,
https://www.boomlive.in/fake-news/injured-toddler-picture-not-linked-to-citizenship-amendment-act-protests-6328,Cadbury giving out free chocolates,18-Dec-19,Boom Live ,2019,,
https://www.indiatoday.in//fact-check/story/fact-check-will-tata-group-not-hire-from-jnu-anymore-1639916-2020-01-24, Man in civil clothes and riot armour is ABVP worker Bharat Sharma,18-Dec-19,India Today,2019,,
https://www.indiatoday.in//fact-check/story/fact-check-old-video-passed-off-as-man-in-shaheen-bagh-spitting-on-food-for-distribution-1639612-2020-01-23, CRPF jawan Dharmendra killed by anti-CAA protestersRPF constable Dharmendra Meena was killed in a road accident,18-Dec-19,India Today,2019,CAA Protest,Protests
https://www.indiatoday.in//fact-check/story/old-tampered-video-arvind-kejriwal-asking-vote-congress-viral-1639608-2020-01-23, Jamia student caught arsoning and stone-pelting in the disguise of a woman,18-Dec-19,India Today,2019,,
https://www.indiatoday.in//fact-check/story/smriti-irani-fake-news-delhi-polls-1639185-2020-01-22, Picture is of Delhi Police thrashing Jamia Millia Islamia studentsPicture is eight years old and from Lucknow,18-Dec-19,India Today,2019,,
https://thelogicalindian.com//fact-check/delhi-police-fire-bus/, AMU Protestors Didn't Chant 'Hinduon Ki Kabar Khudegi' ,18-Dec-19,Logical Indian,2019,Protest ,Protests
https://www.boomlive.in/fake-news/far-right-uk-commentator-katie-hopkins-shares-2017-video-as-recent-6322,Asaduddin Owaisi Danced After Kamlesh Tiwari’s Murder,17-Dec-19,Boom Live ,2019,,
https://www.boomlive.in/fake-news/rahul-gandhi-linked-to-jamia-students-who-confronted-police-a-fact-check-6321,"Nirbhaya’s rapists had no access to sex hence they raped, Abhijit Banerjee",17-Dec-19,Boom Live ,2019,,
https://www.boomlive.in/fake-news/photos-of-injured-child-are-not-from-anti-caa-protests-in-west-bengal-6318,Photo Shows Cop Breaking Old Mans Typewriter Is Recent,17-Dec-19,Boom Live ,2019,,
https://www.boomlive.in/fake-news/sundar-pichai-quote-on-muslims-revived-6312,Accident On Electronic City Flyover Bangalore,17-Dec-19,Boom Live ,2019,,
https://www.indiatoday.in//fact-check/story/fact-check-clip-of-video-game-passed-off-as-us-shooting-down-iranian-missiles-1638664-2020-01-21, The missing little girl was found in Mangalore with Tamil beggars,17-Dec-19,India Today,2019,,
https://thelogicalindian.com//fact-check/delhi-police-jamia-students-protest-citizenship-amendment-act/, Mock Drill By Jharkhand Police Passed Off As Assam Police Shooting Protesters ,17-Dec-19,Logical Indian,2019,Protest ,Protests
https://thelogicalindian.com//fact-check/mumbai-mohammad-ali-road-cab-protest-bangladesh/," Media Falsely Reports Scindia Supports CAB, Misquotes Kabil Sibal ",17-Dec-19,Logical Indian,2019,,
https://www.boomlive.in/is-this-jamia-millia-islamia-fake-female-protester,"Man put his car on fire after being fined Rs 35,000 challan",16-Dec-19,Boom Live ,2019,,
https://www.boomlive.in/fake-news/jamia-student-injured-during-protests-is-alive-6305,Photograph Shows Emergency Road Constructed In Japan Within 24 Hours,16-Dec-19,Boom Live ,2019,,
https://www.indiatoday.in//fact-check/story/fact-check-are-these-siblings-from-one-mother-half-true-1638648-2020-01-21, Rahul Gandhi fell down on a flat surface,16-Dec-19,India Today,2019,Rahul Gandhi,Politicians 
https://www.indiatoday.in//fact-check/story/anti-encroachment-drive-jaipur-video-police-action-nrc-1638154-2020-01-18, Picture of protest against CAB at Mumbai’s Mohammed Ali RoadImage is from Eid procession in Bangladesh,16-Dec-19,India Today,2019,Protest ,Protests
https://www.indiatoday.in//fact-check/story/fact-check-false-claim-saying-modi-pays-tribute-godse-resurfaces-1637965-2020-01-18, Image of a Man kidnapped and raped by three women for three days in Telangana,16-Dec-19,India Today,2019,,
https://thelogicalindian.com//fact-check/viral-photo-of-vandals/," The Woman In This Viral Video Is Not The Hyderabad Gang-Rape, Murder Victim ",16-Dec-19,Logical Indian,2019,,
https://thelogicalindian.com//fact-check/fact-check-amu-protestors-did-not-say-hinduon-ki-kabar-khudegi/," Did Manmohan Singh Support The Citizenship (Amendment) Bill, 2019 Earlier? ",16-Dec-19,Logical Indian,2019,,
https://www.indiatoday.in//fact-check/story/fact-check-co-workers-prank-goes-viral-with-deadly-claim-1637636-2020-01-17, Live suicide at Dubai’s Burj Khalifa,15-Dec-19,India Today,2019,,
https://www.boomlive.in/fake-news/cab-protests-2012-photo-of-muslim-youth-desecrating-amar-jawan-memorial-revived-6296,"Nusrat Jahan MP, performing Dhunuchi dance on Durga Puja immersion day?",14-Dec-19,Boom Live ,2019,,
https://www.boomlive.in/fake-news/old-videos-viral-as-cab-protests-and-other-news-you-almost-believed-6295,Image Shows New Rs 1000 Note Released By RBI,14-Dec-19,Boom Live ,2019,,
https://www.boomlive.in/fake-news/sea-of-protesters-at-mumbais-mohammed-ali-road-not-quite-6294,"Newspaper Clipping Shows Amit Shah Said That, Bengalis Can Win As Many Nobels They Want, We Will Still Drive Them Out Of The Country.",14-Dec-19,Boom Live ,2019,Amit Shah,Politicians 
https://www.indiatoday.in//fact-check/story/finland-prime-minister-sanna-marin-four-day-six-hours-week-work-truth-1637564-2020-01-16, Lawyers have been exempted from paying toll tax on national highways,14-Dec-19,India Today,2019,,
https://www.boomlive.in/fake-news/false-smriti-iranis-charge-that-rahul-gandhi-gave-clarion-call-to-rape-6290,Abhijit Banerjees Twitter,13-Dec-19,Boom Live ,2019,,
https://www.boomlive.in/fake-news/are-lawyers-exempt-from-paying-toll-on-highways-a-factcheck-6288,Naseem Khan Congress MLA From Chandiveli Sloganeering Pakistan Zindabad On Stage,13-Dec-19,Boom Live ,2019,,
https://www.boomlive.in/fake-news/unrelated-photos-of-police-clashing-with-women-protesters-viral-as-assam-6286,Video Shows Rahul Gandhi Saying That He Would Settle In London,13-Dec-19,Boom Live ,2019,Rahul Gandhi,Politicians 
https://www.boomlive.in/fake-news/secret-codes-to-prevent-phone-snooping-heres-what-they-actually-do-6285,Behind the scenes of Narendra Modis cleaning drive,13-Dec-19,Boom Live ,2019,Narendra Modi,Politicians 
https://www.boomlive.in/fake-news/video-of-lathicharge-on-anganwadi-workers-in-jharkhand-shared-as-assam-6281,Photo shows Xi Jinping dressed in Indian attire,13-Dec-19,Boom Live ,2019,,
https://thelogicalindian.com//fact-check/mock-drill-shooting-protesters/, Is Mamata Govt Not Allowing To Move Onions Across Border To Keep Prices Inflated? ,13-Dec-19,Logical Indian,2019,,
https://thelogicalindian.com//fact-check/jyotiraditya-scindia-kapil-sibal/," Student Burnt With Acid In Tamil Nadu School, Photo Shared With False Communal Claim ",13-Dec-19,Logical Indian,2019,,
https://www.boomlive.in/fake-news/did-lawyers-in-pakistan-assault-a-hindu-woman-a-factcheck-6277,Video shows crowds greeting PM Modi in Tamil Nadu,12-Dec-19,Boom Live ,2019,Narendra Modi,Politicians 
https://www.boomlive.in/fake-news/hyderabad-encounter-justice-srikrishna-refutes-viral-video-6274,Christian couple set on fire by RSS goons in UP,12-Dec-19,Boom Live ,2019,,
https://www.boomlive.in/factcheck/no-a-hanuman-idol-was-not-found-at-a-5-acre-plot-in-ayodhya-6273,Video Of Sudhanshu Trivedi Dancing,12-Dec-19,Boom Live ,2019,,
https://www.boomlive.in/fake-news/old-video-falsely-shared-as-bangladeshi-hindus-crossing-india-border-post-cab-6271,Video shows police using tear gas on protesters in Kashmir,12-Dec-19,Boom Live ,2019,Protest ,Protests
https://www.indiatoday.in//fact-check/story/woman-slapping-girl-viral-linking-caa-flash-mob-1637219-2020-01-16, Hundreds of sheep in Southern Ireland went on a week-long uncontrollable sex drive after they drank water from Ringaskiddy harbour where drug manufacturer Pfizer had accidentally spilled tonnes of Viagra,12-Dec-19,India Today,2019,,
https://www.indiatoday.in//fact-check/story/fact-check-claims-of-black-ban-at-wankhede-during-india-australia-odi-fall-on-flat-pitch-1637139-2020-01-15, Bangla has officially been declared the second language of London,12-Dec-19,India Today,2019,,
https://www.indiatoday.in//fact-check/story/fact-check-tarek-fatah-loads-up-on-fake-again-drops-a-film-clip-to-mislead-on-polio-1637030-2020-01-15," Childhood photo of Chinese business tycoon and co-founder of Alibaba Group, Jack Ma",12-Dec-19,India Today,2019,,
https://thelogicalindian.com//fact-check/hyderabad-vet-fact-check/, Amit Shah Gets Few Facts Wrong During Citizen Amendment Bill Rebuttal ,12-Dec-19,Logical Indian,2019,Amit Shah,Politicians 
https://thelogicalindian.com//fact-check/manmohan-singh-citizenship-amendment-bill-2019/, Delhi Minister Imran Hussain's Statement On Cremation Adding To Air Pollution Made Viral Out Of Context ,12-Dec-19,Logical Indian,2019,,
https://thelogicalindian.com//fact-check/mamata-banerjee-onion-supply/," No, '9969777888' Is Not Bengaluru & Telangana Police Women Helpline Number ",12-Dec-19,Logical Indian,2019,,
https://www.boomlive.in/fake-news/dainik-bhaskar-amar-ujala-and-swarajya-misquotes-scindia-about-support-to-citizen-amendment-bill-6267,Wikileaks Has Released List Of Indians With Black Money Holders In Swiss Bank,11-Dec-19,Boom Live ,2019,,
https://www.indiatoday.in//fact-check/story/images-fake-notes-telangana-virla-link-rss-gujarat-1636876-2020-01-14," Amit Shah touching the feet of Swami NithyanandaThe man touching the feet of Nithyananda is the High Commissioner of Mauritius in India, Jagdishwar Goburdhun",11-Dec-19,India Today,2019,Amit Shah,Politicians 
https://www.indiatoday.in//fact-check/story/fact-check-soleimani-s-funeral-procession-passed-off-as-anti-nrc-protest-in-delhi-1636569-2020-01-13, Photo is of man who tracked down his three-year-old daughter’s rapist and brutally tortured himThe man in the photo was arrested by South African police for allegedly looting and clashing with foreign residents,11-Dec-19,India Today,2019,,
https://thelogicalindian.com//fact-check/ayyappa-mala-tamil-nadu/, Amit Shah Didn't Touch The Feet Of Swami Nithyananda ,11-Dec-19,Logical Indian,2019,Amit Shah,Politicians 
https://thelogicalindian.com//fact-check/amit-shah-facts-wrong/," Environment Minister, Indian Studies Have Indeed Shown That Air Pollution Shortens Life ",11-Dec-19,Logical Indian,2019,,
https://www.boomlive.in/fake-news/nirbhaya-rape-case-this-is-not-an-image-of-the-juvenile-convict-6251,Video Shows Boy Born With The Wings Can Fly.,10-Dec-19,Boom Live ,2019,,
https://www.boomlive.in/fake-news/video-of-dairy-entrepreneur-misidentified-as-hyderabad-rape-and-murder-victim-6248,"₹2000 note to be discarded from October 10, 2019",10-Dec-19,Boom Live ,2019,,
https://www.boomlive.in/fake-news/video-of-suicide-caught-on-camera-in-egypt-passed-off-as-dubais-burj-khalifa-6244,BOOM found out the video thats doing rounds in social media is a clip from a film based on Vivekanands life,10-Dec-19,Boom Live ,2019,,
https://www.indiatoday.in//fact-check/story/fact-check-aishe-ghosh-s-hand-injury-is-not-shifting-the-photo-is-morphed-1636562-2020-01-13, Image of a rock that is floating in the air for thousands of years in JerusalemIt is a photoshopped image,10-Dec-19,India Today,2019,,
https://thelogicalindian.com//fact-check/imran-hussain-cremation-viral/, Photo Of Chittoor Encounter Passed Off As Hyderabad Encounter ,10-Dec-19,Logical Indian,2019,,
https://thelogicalindian.com//fact-check/bengaluru-helpline-number/, Fake News Of Accused In Hyderabad Rape Case Given Hindu Name By Police Is Being Spread ,10-Dec-19,Logical Indian,2019,,
https://thelogicalindian.com//fact-check/amit-shah-swami-nithyananda-feet-guru-purnima-jagdishwar-goburdhun/, Media Reports On Sitharaman's Comment On Rising Onion Prices Taken Out Of Context ,10-Dec-19,Logical Indian,2019,,
https://www.boomlive.in/fake-news/photo-of-tamil-nadu-student-with-acid-burns-viral-with-false-communal-claim-6234,Video shows BJP MP killing a man who for refusing to chant Jai Shri Ram,9-Dec-19,Boom Live ,2019,BJP,Politicians 
https://www.boomlive.in/fake-news/cropped-fact-check-fuels-rumours-that-2000-rupee-note-to-be-discontinued-6228,"Shakeel Ahmed, a teacher from DPS Rajbag in Valsad, thrashing toddler",9-Dec-19,Boom Live ,2019,,
https://www.indiatoday.in//fact-check/story/fact-check-is-indira-gandhi-posing-with-her-husband-and-father-in-law-in-this-photo-1636537-2020-01-13," The four accused in the Hyderabad vet’s rape and murder were Mohammad Pasha, Mohammad Iqbal, Mohammad Rahim and Mohammad Akram",9-Dec-19,India Today,2019,,
https://www.indiatoday.in//fact-check/story/fact-check-fake-aap-candidates-list-goes-viral-with-communal-spin-1636245-2020-01-12, Woman being tortured in Rajasthan’s Kalyanpur,9-Dec-19,India Today,2019,,
https://thelogicalindian.com//environment/javadekar-pollution-shortend-life-indian-study/, Did President Kovind Declare Punishment For Rape Convicts? ,9-Dec-19,Logical Indian,2019,,
https://www.indiatoday.in//fact-check/story/indira-gandhi-enter-jnu-police-sitaram-yechury-apologise-jnu-emergency-1635860-2020-01-11, Nirmala Sitharaman said onion price rise doesn’t matter to me,8-Dec-19,India Today,2019,,
https://www.indiatoday.in//fact-check/story/fact-check-these-images-of-us-soldiers-coffins-don-t-show-iran-s-revenge-1635819-2020-01-10," After alliance with NCP and Congress, Shiv Sena mouthpiece ‘Saamana’ changed masthead to green and tagline has now become “secular”",8-Dec-19,India Today,2019,,
https://www.indiatoday.in//fact-check/story/fact-check-now-laxmi-faces-the-chhapaak-of-fake-news-1635400-2020-01-09, Greetings to Indian Navy on Navy Day with an image of a warshipThe image used in the Navy Day greetings is of a US warship,7-Dec-19,India Today,2019,,
